"Name","City","State","Enrollment","Private","Region","Adm_Rate","ACT_median","ACT_Q1","ACT_Q3","Cost","Net_Tuition","Avg_Fac_Salary","PercentFemale","PercentWhite","PercentBlack","PercentHispanic","PercentAsian","FourYearComp_Males","FourYearComp_Females","Debt_median","Salary10yr_median"
"Emory University","Atlanta","GA",6975,"Private","South East",0.1852,33,31,31,66950,27038,130374,0.6606479023,0.748600006103515,0.158900003433227,0.0748000001907348,0.0438999986648559,0.862068965517,0.889256198347,16250,66000
"Emporia State University","Emporia","KS",3447,"Public","Plains",0.8532,22,19,19,18358,7027,61515,0.6277056277,0.885699996948242,0.0360999989509582,0.0732000017166137,0.0136000001430511,0.333333333333,0.411870503597,14000,37100
"Endicott College","Beverly","MA",3033,"Private","New England",0.8049,NA,NA,NA,49899,16618,78876,0.6322008863,0.924199981689453,0.0249000000953674,0.0313000011444091,0.0207999992370605,0.726495726496,0.707650273224,23019,51100
"Erskine College","Due West","SC",572,"Private","South East",0.5824,21,18,18,51998,8741,43056,0.4461942257,0.760199966430664,0.202000007629394,0.0280999994277954,0.0112999999523162,0.444444444444,0.614285714286,12375,37400
"Escuela de Artes Plasticas y Diseno de Puerto Rico","San Juan","PR",441,"Public","Outlying Territories",0.939,NA,NA,NA,7122,1316,25776,0.6595744681,0.798099975585937,0.0825,0.983399963378906,0.0025999999046325,NA,NA,NA,16000
"Eureka College","Eureka","IL",557,"Private","Great Lakes",0.5728,21,17,17,35575,13367,51111,0.4811083123,0.883399963378906,0.0757999992370605,0.0373000001907348,0.010900000333786,0.362637362637,0.643410852713,14750,36000
"Evangel University","Springfield","MO",1634,"Private","Plains",0.7916,NA,NA,NA,35965,10809,58932,0.5505735141,0.887300033569336,0.0457999992370605,0.0494999980926513,0.0161000001430511,0.426778242678,0.561688311688,18000,35800
"Everglades University","Boca Raton","FL",1921,"Private","South East",0.6935,NA,NA,NA,32070,18949,31887,0.552253116,0.785400009155273,0.12869999885559,0.118500003814697,0.0219000005722045,0.39,0.336492890995,21813,42100
"Excelsior College","Albany","NY",27207,"Private","Mid East",NA,NA,NA,NA,NA,6029,NA,0.6701049917,0.737699966430664,0.150299997329711,0.109200000762939,0.0316000008583068,0.391417425228,0.352572145546,9500,NA
"Fairfield University","Fairfield","CT",4103,"Private","New England",0.603,NA,NA,NA,63771,29223,102276,0.6457187745,0.867600021362304,0.0523000001907348,0.0651000022888183,0.0364000010490417,0.8046875,0.826484018265,23250,72100
"Fairleigh Dickinson University-Florham Campus","Madison","NJ",2713,"Private","Mid East",0.8439,NA,NA,NA,56370,24615,82449,0.5880294015,0.730699996948242,0.136800003051757,0.126499996185302,0.0551000022888183,0.440340909091,0.488071570577,18750,48100
"Fairleigh Dickinson University-Metropolitan Campus","Teaneck","NJ",3245,"Private","Mid East",0.8924,NA,NA,NA,49078,19583,82935,0.5880294015,0.730699996948242,0.136800003051757,0.126499996185302,0.0551000022888183,0.440340909091,0.488071570577,18750,48100
"Fairmont State University","Fairmont","WV",3540,"Public","South East",0.9477,21,18,18,16864,3711,57870,0.5655696203,0.950400009155273,0.0289000010490417,0.0099000000953674,0.0066000002622604,0.331300813008,0.368333333333,12500,33000
"Farmingdale State College","Farmingdale","NY",9394,"Public","Mid East",0.4607,22,20,20,16091,5144,74997,0.4639451728,0.733199996948242,0.150500001907348,0.127399997711181,0.0359999990463256,0.366565961732,0.410761154856,11500,51700
"Faulkner University","Montgomery","AL",2079,"Private","South East",0.5227,21,18,18,33944,11044,51687,0.6387315968,0.648799972534179,0.318899993896484,0.0180999994277954,0.0104999995231628,0.191135734072,0.359489051095,15500,35400
"Fayetteville State University","Fayetteville","NC",4915,"Public","South East",0.6787,20,18,18,16030,3313,76356,0.6982674076,0.541199989318847,0.365099983215332,0.0657000017166137,0.0155999994277954,0.317880794702,0.376537369915,17812,31200
"Felician University","Lodi","NJ",1617,"Private","Mid East",0.8055,19,15,15,47282,18111,59607,0.7327141383,0.679199981689453,0.13869999885559,0.185,0.0728000020980835,0.383177570093,0.481727574751,19791,47300
"Ferris State University","Big Rapids","MI",11008,"Public","Great Lakes",0.809,23,19,19,22715,10838,81756,0.5511797363,0.890999984741211,0.0609000015258789,0.0314000010490417,0.0115999996662139,0.409534750144,0.430309173847,16492,44500
"Ferrum College","Ferrum","VA",1121,"Private","South East",0.754,20,17,17,46382,13979,53604,0.3958785249,0.785599975585937,0.165499992370605,0.0345000004768371,0.018400000333786,0.202247191011,0.366379310345,12000,37300
"Finlandia University","Hancock","MI",405,"Private","Great Lakes",0.3203,20,17,17,33565,15444,46836,0.421875,0.929400024414062,0.0209999990463256,0.0213000011444091,0.0111000001430511,0.230769230769,0.393939393939,10000,32400
"Fisher College","Boston","MA",1306,"Private","New England",0.6728,NA,NA,NA,47384,12757,62190,0.6935840708,0.780699996948242,0.107399997711181,0.0822000026702881,0.0305999994277954,0.288659793814,0.268595041322,12000,34900
"Fisk University","Nashville","TN",743,"Private","South East",0.7149,20,17,17,37070,8505,49914,0.7410714286,0.444199981689453,0.451699981689453,0.0826000022888183,0.0354999995231628,0.141025641026,0.321739130435,24155,35000
"Fitchburg State University","Fitchburg","MA",4070,"Public","New England",0.8689,22,19,19,22403,7303,82143,0.534308779,0.897300033569336,0.0299000000953674,0.0590999984741211,0.0241000008583068,0.498905908096,0.565602836879,17505,45700
"Five Towns College","Dix Hills","NY",590,"Private","Mid East",0.413,NA,NA,NA,30635,11728,47835,0.2868852459,0.706999969482422,0.160699996948242,0.138500003814697,0.0430999994277954,0.491124260355,0.473684210526,16018,34400
"Flagler College-St Augustine","Saint Augustine","FL",2589,"Private","South East",0.5665,23,20,20,33047,15112,67806,0.6926470588,0.829499969482422,0.116700000762939,0.0553999996185302,0.0188999998569488,0.575562700965,0.645951035782,15750,38900
"Florida Agricultural and Mechanical University","Tallahassee","FL",7711,"Public","South East",0.3886,21,19,19,22716,4600,72099,0.6479351803,0.541199989318847,0.379199981689453,0.113900003433227,0.0200999999046325,0.332409972299,0.431388660641,19500,37600
"Florida Atlantic University","Boca Raton","FL",23265,"Public","South East",0.5932,23,21,21,19559,6183,82602,0.6122837041,0.749700012207031,0.169200000762939,0.146099996566772,0.0205999994277954,0.457204301075,0.5248004561,12500,43200
"Florida Gulf Coast University","Fort Myers","FL",13639,"Public","South East",0.6492,23,21,21,19237,5059,73278,0.5940099834,0.867600021362304,0.0690999984741211,0.112600002288818,0.0122000002861022,0.374193548387,0.456231884058,12625,42100
"Florida Institute of Technology","Melbourne","FL",3411,"Private","South East",0.6504,28,25,25,58508,22571,87246,0.5243741765,0.845100021362304,0.0835000038146972,0.0843000030517578,0.024300000667572,0.25296912114,0.105851979346,12625,56600
"Florida Institute of Technology-Online","Melbourne","FL",1460,"Private","South East",NA,NA,NA,NA,NA,7146,69975,0.5243741765,NA,NA,NA,NA,0.25296912114,0.105851979346,12625,56600
"Florida International University","Miami","FL",41777,"Public","South East",0.5856,25,23,23,19434,5881,94626,0.6069360848,0.727200012207031,0.170100002288818,0.500999984741211,0.0194000005722045,0.395909805978,0.472301541976,14750,46300
"Florida Memorial University","Miami Gardens","FL",1117,"Private","South East",0.3319,NA,NA,NA,26552,14878,66285,0.6096737908,0.408600006103515,0.491800003051757,0.233700008392334,0.0157000005245208,0.193370165746,0.241258741259,14250,27600
"Florida Polytechnic University","Lakeland","FL",1389,"Public","South East",0.5066,29,27,27,20689,1454,81738,NA,NA,NA,NA,NA,NA,NA,5500,NA
"Florida Southern College","Lakeland","FL",2666,"Private","South East",0.5023,26,23,23,49296,16887,75546,0.6856899489,0.833899993896484,0.0952000045776367,0.0923999977111816,0.0186000001430511,0.557894736842,0.634408602151,18750,41400
"Florida State University","Tallahassee","FL",32072,"Public","South East",0.3678,28,26,26,21623,5766,99972,0.5844654153,0.776699981689453,0.156899995803833,0.113500003814697,0.0202999997138977,0.640525477707,0.714589665653,17500,46400
"Fontbonne University","Saint Louis","MO",881,"Private","Plains",0.8144,21,18,18,38830,15275,62370,0.660091047,0.715299987792968,0.248199996948242,0.0149000000953674,0.0150999999046325,0.38961038961,0.572769953052,20409,40800
"Fordham University","Bronx","NY",9392,"Private","Mid East",0.4602,30,28,28,67393,28317,124038,0.6138842975,0.715500030517578,0.123800001144409,0.15619999885559,0.0565999984741211,0.738058551618,0.760663507109,22250,59200
"Fort Hays State University","Hays","KS",12456,"Public","Plains",0.9229,NA,NA,NA,17044,6221,62874,0.6360037261,0.904100036621093,0.0282999992370605,0.0726000022888183,0.0105999994277954,0.290540540541,0.391845196959,13519,38200
"Fort Lewis College","Durango","CO",3118,"Public","Rocky Mountains",0.9092,21,18,18,25229,5025,65619,0.5287990196,0.746800003051757,0.0149000000953674,0.101599998474121,0.0139999997615814,0.387096774194,0.444660194175,10000,35200
"Fort Valley State University","Fort Valley","GA",2337,"Public","South East",0.6127,18,16,16,20811,3208,53496,0.5739848589,0.470499992370605,0.476500015258789,0.0469000005722045,0.015,0.168224299065,0.280632411067,24250,30900
"Framingham State University","Framingham","MA",3804,"Public","New England",0.7329,21,18,18,24923,6790,79992,0.5988700565,0.897799987792968,0.0340000009536743,0.0409999990463256,0.0276999998092651,0.485714285714,0.571639586411,18163,45800
"Francis Marion University","Florence","SC",3097,"Public","South East",0.6419,20,17,17,20451,6763,66933,0.6856338028,0.587200012207031,0.384000015258789,0.0187999999523162,0.0080000001192092,0.293548387097,0.358799454297,18750,33100
"Franciscan Missionaries of Our Lady University","Baton Rouge","LA",1049,"Private","South East",0.592,22,20,20,24610,16261,64647,0.8931082982,0.692600021362304,0.275,0.0213000011444091,0.0130999994277954,0.433333333333,0.460280373832,15070,47200
"Franciscan University of Steubenville","Steubenville","OH",2117,"Private","Great Lakes",0.771,25,22,22,37257,15451,71442,0.5899014778,0.874800033569336,0.0559000015258789,0.0582999992370605,0.0221000003814697,0.655913978495,0.761006289308,20500,37700
"Franklin and Marshall College","Lancaster","PA",2298,"Private","Mid East",0.3532,NA,NA,NA,70332,30199,89856,0.5658536585,0.835599975585937,0.0814000034332275,0.0690000009536743,0.0363000011444091,0.832,0.843243243243,19000,58900
"Franklin College","Franklin","IN",925,"Private","Great Lakes",0.7544,22,18,18,43230,13246,59400,0.4662813102,0.930899963378906,0.04,0.0229999995231628,0.0075999999046325,0.507246376812,0.624113475177,23000,44100
"Franklin Pierce University","Rindge","NH",1627,"Private","New England",0.6611,21,17,17,51577,16040,53046,0.5422661871,0.913499984741211,0.0326999998092651,0.0373000001907348,0.0199000000953674,0.413669064748,0.538709677419,12521,39700
"Franklin University","Columbus","OH",3177,"Private","Great Lakes",NA,NA,NA,NA,24981,14134,78597,0.6106304079,0.8025,0.144600000381469,0.0281999993324279,0.0183000004291534,0.303482587065,0.288604180715,15880,48500
"Freed-Hardeman University","Henderson","TN",1311,"Private","South East",0.9316,25,21,21,34656,8938,60840,0.6237288136,0.860800018310547,0.10289999961853,0.0278999996185302,0.0083999997377395,0.527777777778,0.578034682081,18750,37100
"Fresno Pacific University","Fresno","CA",2888,"Private","Far West",0.8511,20,17,17,40950,16592,64494,0.7451317297,0.615299987792968,0.041100001335144,0.396500015258789,0.0559000015258789,0.371647509579,0.437990580848,18774,43900
"Friends University","Wichita","KS",1071,"Private","Plains",0.4735,21,18,18,37845,13100,61128,0.5522620905,0.834499969482422,0.068600001335144,0.0759999990463257,0.0224000000953674,0.195555555556,0.245283018868,18750,41800
"Frostburg State University","Frostburg","MD",4359,"Public","Mid East",0.7831,20,17,17,21642,5984,63531,0.5270209915,0.759199981689453,0.185200004577636,0.0298000001907348,0.0258999991416931,0.488549618321,0.60685483871,15000,44600
"Full Sail University","Winter Park","FL",18545,"Private","South East",NA,NA,NA,NA,33965,15223,40914,0.2702686203,0.813199996948242,0.106599998474121,0.101599998474121,0.0249000000953674,0.269121813031,0.310972900933,14750,39300
"Furman University","Greenville","SC",2731,"Private","South East",0.6105,30,28,28,63551,22524,86787,0.5850556439,0.799700012207031,0.146999998092651,0.0426999998092651,0.0219000005722045,0.697183098592,0.73417721519,19500,51200
"Gallaudet University","Washington","DC",1112,"Private","Mid East",0.5706,18,15,15,37188,13462,92997,0.5157480315,0.729000015258789,0.140500001907348,0.117600002288818,0.0448999977111816,0.45,0.496296296296,11105,31000
"Gannon University","Erie","PA",2733,"Private","Mid East",0.8085,23,20,20,43322,17123,70848,0.6236933798,0.912600021362304,0.0584000015258789,0.0183000004291534,0.0087000000476837,0.522900763359,0.596658711217,25000,48100
"Gardner-Webb University","Boiling Springs","NC",2010,"Private","South East",0.4814,21,18,18,43652,11922,62406,0.6739130435,0.800299987792968,0.15539999961853,0.0392000007629394,0.0124000000953674,0.489583333333,0.622180451128,17000,38700
"Geneva College","Beaver Falls","PA",1263,"Private","Mid East",0.6332,24,20,20,37018,12990,61443,0.5231607629,0.878399963378906,0.0901000022888183,0.0175999999046325,0.0110000002384185,0.464646464646,0.575221238938,19500,38700
"George Fox University","Newberg","OR",2669,"Private","Far West",0.8231,24,21,21,48211,18343,69192,0.5617623918,0.859700012207031,0.0139999997615814,0.0898999977111816,0.0336999988555908,0.681592039801,0.681034482759,19500,45100
"George Mason University","Fairfax","VA",25508,"Public","South East",0.8106,27,24,24,25871,12367,98577,0.557201846,0.721100006103515,0.12539999961853,0.0910000038146972,0.0805000019073486,0.604296212549,0.709401709402,16750,59900
"George Washington University","Washington","DC",12161,"Private","Mid East",0.4187,31,29,29,69204,31783,131931,0.6346801347,0.787099990844726,0.0976000022888183,0.0835000038146972,0.0551999998092651,0.688816855754,0.74201183432,19500,69600
"Georgetown College","Georgetown","KY",961,"Private","South East",0.4795,23,20,20,49761,10362,56241,0.5257548845,0.917799987792968,0.0553999996185302,0.0158000004291534,0.0083999997377395,0.406504065041,0.583333333333,14613,43000
"Georgetown University","Washington","DC",7089,"Private","Mid East",0.1452,33,31,31,71580,37738,138438,0.5899705015,0.753499984741211,0.114399995803833,0.110299997329711,0.0590999984741211,0.887671232877,0.876086956522,14500,93500
"Georgia College & State University","Milledgeville","GA",5834,"Public","South East",0.7778,25,23,23,28027,8641,62910,0.6411530815,0.715599975585937,0.233700008392334,0.0352999997138977,0.0221000003814697,0.497607655502,0.620143884892,16283,40500
"Georgia Gwinnett College","Lawrenceville","GA",11676,"Public","South East",NA,NA,NA,NA,17760,3462,62559,0.5964338782,NA,NA,NA,NA,0.041198501873,0.060590094837,8685,NA
"Georgia Institute of Technology-Main Campus","Atlanta","GA",15201,"Public","South East",0.2153,33,31,31,28501,13259,114543,0.3774373259,0.756399993896484,0.165,0.0698000001907348,0.0357999992370605,0.69670152856,0.715517241379,21500,79100
"Georgia Southern University","Statesboro","GA",22239,"Public","South East",0.6767,23,21,21,21884,6003,60156,0.5293563156,0.686100006103515,0.261100006103515,0.0409000015258789,0.0190999996662139,0.345205479452,0.443171540549,15750,41900
"Georgia Southwestern State University","Americus","GA",2231,"Public","South East",0.6929,20,18,18,19512,4919,54675,0.6595441595,0.572400016784668,0.391399993896484,0.0307999992370605,0.0094999998807907,0.326271186441,0.410646387833,12000,36400
"Georgia State University","Atlanta","GA",26489,"Public","South East",0.7137,24,21,21,23951,7597,79020,0.6300794494,0.599399986267089,0.318500003814697,0.0638000011444091,0.0345000004768371,0.221772561716,0.269042437432,11750,43300
"Georgian Court University","Lakewood","NJ",1574,"Private","Mid East",0.725,21,17,17,47957,17443,76194,0.7289325843,0.865899963378906,0.0669999980926513,0.0675,0.0288000011444091,0.512820512821,0.595238095238,18750,44400
"Gettysburg College","Gettysburg","PA",2441,"Private","Mid East",0.4541,NA,NA,NA,66710,29804,86769,0.5353403141,0.864599990844726,0.0728000020980835,0.0434999990463256,0.0300999999046325,0.82,0.854771784232,21795,56100
"Golden Gate University-San Francisco","San Francisco","CA",404,"Private","Far West",NA,NA,NA,NA,NA,22657,92583,0.5438596491,0.582400016784668,0.0798999977111816,0.187099990844726,0.186000003814697,0.275362318841,0.448275862069,24032,71100
"Goldey-Beacom College","Wilmington","DE",730,"Private","Mid East",0.5323,NA,NA,NA,37069,12024,71856,0.587020649,0.758899993896484,0.175,0.056100001335144,0.0225,0.413043478261,0.390243902439,13994,44500
"Gonzaga University","Spokane","WA",5237,"Private","Far West",0.6562,28,25,25,57052,21683,86697,0.5262440354,0.834899978637695,0.0227999997138977,0.0780999994277954,0.0542000007629394,0.748571428571,0.799145299145,21250,56100
