"app_ID","dept","sex","admit","gpa"
11842,"F","F","N",3.60970599313981
11843,"F","M","N",3.60902358413222
11844,"F","M","N",3.68647033261166
11845,"F","F","N",3.71994043526625
11846,"F","M","N",3.67684397359479
11847,"F","F","N",3.66319134354215
11848,"D","F","N",3.29509179329207
11849,"F","F","N",3.76381840371797
11850,"C","F","N",3.29420175896526
11851,"F","M","N",3.71525832567914
11852,"F","F","N",3.69242425920437
11853,"F","M","N",3.60091473969193
11854,"F","F","N",3.79764590765281
11855,"B","M","Y",3.7424476939096
11856,"C","F","N",3.386585636743
11857,"A","M","Y",3.61285125218949
11858,"C","F","Y",3.93113585579994
11859,"E","F","N",3.3964011969746
11860,"C","M","N",3.35469103124786
11861,"C","F","Y",3.52512244472975
11862,"F","M","N",3.68250943996802
11863,"F","F","N",3.67269918137983
11864,"F","M","N",3.75917682356029
11865,"F","M","N",3.60710169287436
11866,"B","M","Y",3.36120945573194
11867,"F","F","N",3.62007420499747
11868,"B","M","Y",3.77121231812771
11869,"E","F","Y",3.71249582867872
11870,"A","M","Y",3.64521319042015
11871,"F","M","N",3.6253906648314
11872,"C","F","Y",3.75173136278881
11873,"F","F","Y",3.84425314345507
11874,"F","M","N",3.69637863405944
11875,"E","F","Y",3.87466319850615
11876,"F","M","N",3.6647615097984
11877,"B","M","N",3.41696908211272
11878,"F","M","N",3.79937477191031
11879,"E","M","N",3.3816449540431
11880,"F","F","N",3.53063886397226
11881,"F","F","N",3.63779777597909
11882,"F","M","N",3.65481371873119
11883,"D","F","N",3.42765832453218
11884,"D","M","Y",3.74220796148043
11885,"E","F","N",3.51897786781953
11886,"F","M","N",3.79511201451383
11887,"E","F","N",3.469266929891
11888,"F","M","N",3.72574116970895
11889,"F","F","N",3.61949318591158
11890,"F","F","N",3.786952268092
11891,"C","M","N",3.22721065018288
11892,"A","M","Y",3.41697955696835
11893,"F","M","N",3.63211163501789
11894,"C","M","N",3.42576791154018
11895,"B","M","Y",3.68114626715703
11896,"F","F","N",3.78845426986865
11897,"F","F","N",3.67143039149504
11898,"F","F","N",3.5921548254879
11899,"F","M","N",3.69971987737381
11900,"B","M","N",3.26630844021862
11901,"D","F","N",3.27418142828321
11902,"A","M","N",3.17314578512641
11903,"C","M","N",3.52345804011192
11904,"F","M","N",3.8471721811853
11905,"F","M","N",3.59057772026082
11906,"F","M","N",3.83616363920274
11907,"F","F","N",3.60440563845297
11908,"F","F","N",3.72993098417403
11909,"C","F","N",3.44690665059112
11910,"A","M","Y",3.50832306003308
11911,"A","M","N",3.31019116990242
11912,"E","F","N",3.49871436200225
11913,"F","F","N",3.7403469473027
11914,"C","F","Y",3.71168889827624
11915,"F","F","N",3.61652816645377
11916,"D","F","N",3.1353054540044
11917,"F","M","N",3.74531722503024
11918,"D","M","N",3.29381776015916
11919,"A","M","Y",3.54485841010307
11920,"F","F","Y",3.86079846544886
11921,"D","M","N",3.36714441318599
11922,"F","M","N",3.73031960235537
11923,"C","M","N",3.25632092391965
11924,"F","M","N",3.82796873743617
11925,"C","M","N",3.18948251249831
11926,"C","F","Y",3.86450886964632
11927,"F","F","N",3.61220862312979
11928,"E","F","N",3.33631705716844
11929,"F","M","N",3.83247916803319
11930,"F","F","N",3.70940210672646
11931,"F","M","N",3.5843894132147
11932,"E","F","N",3.55695105503303
11933,"E","F","N",3.56148896503499
11934,"F","F","N",3.65453903254614
11935,"F","M","N",3.60930887103572
11936,"F","M","N",3.69394643301288
11937,"D","F","N",3.40269052130962
11938,"F","M","N",3.77261878938751
11939,"F","F","N",3.69064065654074
11940,"C","F","N",3.57944180102647
11941,"C","F","Y",3.79134171876416
11942,"F","F","N",3.69331011564786
11943,"F","M","N",3.73850043675467
11944,"F","F","N",3.59940980918416
11945,"C","F","N",3.21214662045808
11946,"D","M","N",3.37089923373856
11947,"A","M","Y",3.65728182808292
11948,"B","M","Y",3.31168224954884
11949,"A","F","Y",3.41532743255339
11950,"B","M","N",3.80164670996983
11951,"F","M","N",3.83424156842434
11952,"F","F","N",3.77596804500494
11953,"D","M","Y",3.4504191262579
11954,"A","M","Y",3.42649320868991
11955,"F","M","N",3.75795715649762
11956,"F","M","N",3.66583345894264
11957,"F","M","N",3.59532619365459
11958,"C","M","Y",3.91932608323921
11959,"F","F","N",3.78799772334008
11960,"F","F","N",3.69014243720627
11961,"C","M","Y",3.73244073734158
11962,"D","F","Y",3.85576977851821
11963,"F","M","N",3.67123087248271
11964,"F","M","N",3.74223284682467
11965,"D","F","N",3.26453509876209
11966,"F","F","N",3.71094903830392
11967,"E","F","N",3.66373237767655
11968,"F","M","N",3.71658046587523
11969,"E","F","Y",3.70847152479149
11970,"F","M","N",3.72611869390234
11971,"F","F","N",3.74947567738164
11972,"F","F","N",3.57457173433024
11973,"F","F","N",3.55170027207718
11974,"B","M","Y",3.37228312136921
11975,"F","M","N",3.74686133690513
11976,"F","F","N",3.72122659765073
11977,"F","M","N",3.7004182947349
11978,"F","M","N",3.66536247114836
11979,"D","M","N",3.57778637133267
11980,"C","F","N",3.3568139074647
11981,"F","F","N",3.76502553287286
11982,"A","M","N",3.35080870633641
11983,"A","M","Y",3.14659593881381
11984,"F","F","N",3.71519061999105
11985,"F","M","N",3.74170646873111
11986,"C","F","N",3.05805998599232
11987,"F","F","N",3.7584538292532
11988,"F","M","N",3.64736651080252
11989,"F","M","N",3.76115188056451
11990,"F","F","N",3.71584501508582
11991,"F","F","Y",3.78781670670607
11992,"B","M","Y",3.59669751034166
11993,"A","M","N",3.08852934820968
11994,"F","F","N",3.61903464683812
11995,"F","F","N",3.78805849772044
11996,"D","F","N",3.34968106987762
11997,"F","M","N",3.69760996339446
11998,"D","M","N",3.3830010681366
11999,"F","M","Y",3.81660427666364
12000,"F","M","N",3.68556317386095
12001,"D","M","N",3.21961912775437
12002,"F","M","N",3.78540300143914
12003,"F","F","N",3.61671488209869
12004,"C","F","N",3.47819046027262
12005,"A","M","Y",3.46329242482467
12006,"C","F","Y",3.66434142660396
12007,"F","M","N",3.62443877033237
12008,"B","M","N",3.1805064062828
12009,"F","M","N",3.6729591688683
12010,"E","F","Y",3.77896080808779
12011,"C","F","Y",4
12012,"B","M","Y",3.65174958738716
12013,"A","M","Y",3.66697439945565
12014,"F","F","N",3.6537978845908
12015,"F","M","N",3.72402152008495
12016,"F","F","N",3.70302817068216
12017,"F","M","N",3.71363828961312
12018,"D","M","N",3.45776809045431
12019,"E","M","Y",3.74029223830198
12020,"C","M","Y",3.93669278649232
12021,"C","F","Y",4
12022,"F","M","N",3.81076827159379
12023,"F","F","N",3.7657640262814
12024,"F","M","N",3.71786604883142
12025,"C","M","N",3.47167433015076
12026,"A","M","Y",3.38255989776757
12027,"F","F","N",3.64528308915876
12028,"C","M","Y",3.59098067484989
12029,"F","F","N",3.68267502940368
12030,"F","M","N",3.6972622059299
12031,"A","M","Y",3.42821351948275
12032,"F","M","Y",3.78113164807603
12033,"A","M","N",3.47594871683218
12034,"F","F","N",3.80885582142257
12035,"F","F","N",3.65746440571484
12036,"F","M","N",3.61231934477322
12037,"C","F","Y",3.72132405280665
12038,"F","M","N",3.84923612553077
12039,"F","F","N",3.79744577002294
12040,"F","M","N",3.67785817128721
12041,"F","F","N",3.74573512320142
12042,"F","M","N",3.68675822319457
12043,"C","M","Y",3.6249865956933
12044,"F","M","N",3.66463729235769
12045,"F","F","N",3.68989736425833
12046,"F","M","N",3.68797531571609
12047,"D","M","N",3.39634313603606
12048,"F","F","N",3.78363676650975
12049,"D","F","N",3.49774121221455
12050,"C","F","Y",3.65407747396447
12051,"F","F","N",3.80010378826427
12052,"F","F","N",3.72195153963202
12053,"F","F","N",3.66579648468249
12054,"F","F","N",3.74869634481438
12055,"C","M","N",2.94959191832936
12056,"F","M","N",3.6998991084906
12057,"F","M","N",3.70877813319758
12058,"E","F","N",3.57411208645727
12059,"F","M","N",3.73630203641576
12060,"E","M","Y",3.70829539330152
12061,"C","M","Y",3.46072579643571
12062,"A","M","Y",3.92282576721589
12063,"F","M","N",3.57277109655803
12064,"F","F","N",3.63398363886793
12065,"A","M","Y",3.62908221047706
12066,"F","M","N",3.6949025682601
12067,"F","M","N",3.71126214327546
12068,"E","F","N",3.44732972422369
12069,"F","M","N",3.79103596497707
12070,"D","M","Y",3.52186598125633
12071,"F","F","N",3.70141735965153
12072,"F","M","N",3.76838770647974
12073,"F","F","N",3.73274248100479
12074,"F","M","N",3.79412949126017
12075,"E","M","N",3.59605165768863
12076,"C","M","N",3.1147570644778
12077,"C","F","Y",3.73976033687651
12078,"F","F","N",3.75191804878107
12079,"F","M","N",3.73617557234614
12080,"A","M","Y",3.43753600887392
12081,"F","F","N",3.79990200304704
12082,"E","F","Y",3.78734945091001
12083,"F","M","N",3.5867926227808
12084,"D","M","Y",3.68691135252296
12085,"F","M","N",3.64155158743647
12086,"E","F","N",3.57140920203799
12087,"C","M","N",3.35141317414359
12088,"C","F","N",3.17297660167717
12089,"A","M","Y",3.73708965657183
12090,"D","M","Y",3.8106421509796
12091,"C","F","N",3.50482943196164
12092,"F","M","N",3.68798151874742
12093,"D","F","N",3.22754815465101
12094,"A","M","N",3.48733245632366
12095,"F","M","N",3.62894380787278
12096,"F","F","Y",4
12097,"F","M","N",3.64928813417299
12098,"F","F","N",3.63709865198183
12099,"F","F","N",3.65829134838105
12100,"D","M","N",3.48517768842108
12101,"F","M","N",3.64163527897198
12102,"F","M","N",3.78859724763647
12103,"C","M","N",3.47335836540686
12104,"F","F","N",3.59124901202386
12105,"F","M","N",3.76580145239902
12106,"A","M","Y",3.61075979278885
12107,"F","M","N",3.78385426553058
12108,"E","F","N",3.43818506924479
12109,"B","M","Y",3.58529787056684
12110,"F","F","N",3.67773995960847
12111,"F","M","N",3.64084195596214
12112,"C","M","N",3.38418465411101
12113,"F","M","N",3.66831906539047
12114,"F","F","N",3.7508499045037
12115,"F","F","N",3.68130311082958
12116,"D","M","N",3.35276628730664
12117,"B","M","N",3.48291096697011
12118,"A","M","N",3.31262258685181
12119,"D","M","N",3.29578263577624
12120,"C","M","N",3.43143647412667
12121,"F","F","N",3.71193441981972
12122,"F","M","N",3.74280467966622
12123,"F","M","Y",3.89701076506077
12124,"D","F","Y",3.61337697890953
12125,"D","M","N",3.48290122720204
12126,"C","F","Y",3.65715851316941
12127,"F","F","N",3.746641169535
12128,"A","M","N",3.46663014563364
12129,"E","F","N",3.41116962825005
12130,"D","M","N",3.3327285922963
12131,"A","M","N",3.63927470055084
12132,"D","F","Y",3.69641282472673
12133,"C","M","N",3.20965872844527
12134,"E","F","N",3.55756519953414
12135,"F","F","N",3.6259192592904
12136,"D","F","N",3.39569257882723
12137,"A","M","Y",3.48924921225639
12138,"B","M","Y",3.5722101592747
12139,"A","M","Y",3.92549260697177
12140,"B","M","Y",3.60102131391486
12141,"D","M","N",3.34564697990144
12142,"F","M","N",3.687124759821
12143,"D","F","Y",3.52827482263782
12144,"F","M","N",3.64574464331776
12145,"E","F","Y",3.87373103248797
12146,"E","F","N",3.65863725647137
12147,"F","M","N",3.72302436006081
12148,"F","M","N",3.71274445475796
12149,"F","M","N",3.7542678330416
12150,"E","F","N",3.33654318177632
12151,"F","M","N",3.76472263936616
12152,"F","F","N",3.66412084359888
12153,"C","F","N",3.30069259960453
12154,"F","F","N",3.73178525772372
12155,"F","M","N",3.60043661802245
12156,"D","F","N",3.09439714470649
12157,"E","F","Y",3.64620041171236
12158,"E","F","N",3.54859001903679
12159,"E","F","N",3.59703422026229
12160,"F","F","N",3.80816589791839
12161,"F","F","N",3.7839889879381
12162,"F","F","N",3.75910726429576
12163,"E","M","N",3.29276999739433
12164,"F","M","N",3.84975164289067
12165,"F","F","N",3.62386621242877
12166,"F","M","N",3.71475565724813
12167,"F","F","N",3.65932809860399
12168,"F","F","Y",3.84525589764814
12169,"F","F","N",3.70905098165878
12170,"A","M","N",3.44648526791794
12171,"F","M","Y",3.90032569097354
12172,"F","M","N",3.81981541054679
12173,"F","M","N",3.74693844662886
12174,"F","M","N",3.64526450151084
12175,"F","F","N",3.63260809784471
12176,"F","F","Y",3.85878128519605
12177,"F","M","N",3.76420060294664
12178,"F","M","N",3.65623576641627
12179,"F","F","N",3.67768249718239
12180,"D","F","Y",3.60728896314373
12181,"F","F","N",3.67451770943772
12182,"F","M","N",3.72600484664654
12183,"F","F","N",3.66943308343854
12184,"D","M","Y",3.82309983940253
12185,"F","M","N",3.58189207665847
12186,"E","M","N",3.42082497685378
12187,"F","F","N",3.66159808600835
12188,"F","F","N",3.88514404025033
12189,"F","F","N",3.71358034820963
12190,"A","M","Y",3.46245870411115
12191,"C","F","N",3.31550522902336
12192,"F","M","N",3.67441057982233
12193,"F","M","N",3.67921885706358
12194,"C","F","N",3.45016218770908
12195,"C","M","N",3.77238724493375
12196,"E","F","N",3.43793656473266
12197,"B","M","N",3.35855690729808
12198,"C","F","Y",3.72309617472356
12199,"F","F","N",3.77297074513483
12200,"F","M","N",3.63070079389137
12201,"E","F","Y",3.74252984801203
12202,"F","F","N",3.80853845167805
12203,"C","F","N",3.13592779959613
12204,"C","F","N",3.56711296337756
12205,"C","F","Y",3.99619056844175
12206,"A","M","N",3.30201269659092
12207,"F","M","N",3.84101771757077
12208,"C","M","Y",3.34411121764689
12209,"D","M","N",3.53210421441907
12210,"E","F","Y",3.71737084263617
12211,"D","M","N",3.62518696193077
12212,"F","F","Y",3.95175874544933
12213,"F","M","N",3.71884713704041
12214,"F","M","N",3.66694405052972
12215,"F","M","N",3.83129398233473
12216,"F","M","N",3.67248731997426
12217,"D","F","Y",3.8588295533845
12218,"F","M","N",3.68647340988226
12219,"F","F","N",3.57533672104051
12220,"C","M","Y",3.43597705907325
12221,"D","F","Y",3.85797596503944
12222,"F","M","N",3.70986377365233
12223,"D","M","N",2.92820876987922
12224,"E","M","N",3.36047392139639
12225,"B","M","N",3.20460964470349
12226,"F","M","N",3.6766470270463
12227,"F","F","N",3.82774374207711
12228,"F","M","N",3.62528214601896
12229,"F","F","N",3.63081448972775
12230,"C","M","N",3.35366307096633
12231,"F","M","N",3.79833659526439
12232,"F","M","N",3.63443211702826
12233,"C","F","N",3.19957697752979
12234,"A","M","N",3.25351522270903
12235,"F","M","N",3.76573561214759
12236,"F","M","N",3.66850050153898
12237,"C","M","Y",4
12238,"F","M","N",3.74663193158785
12239,"C","M","Y",3.56643986172187
12240,"E","F","N",3.5159897885251
12241,"F","M","N",3.70898088476528
12242,"E","F","N",3.71186249015879
12243,"F","M","N",3.79437391158395
12244,"E","F","Y",3.89058030937544
12245,"C","F","Y",3.52505580086618
12246,"F","M","N",3.66989907391538
12247,"F","M","N",3.70915177555116
12248,"B","M","N",3.05387686458113
12249,"F","F","N",3.71195257916848
12250,"D","F","Y",3.4090963996902
12251,"F","M","N",3.67550957849467
12252,"B","M","N",2.97886774657378
12253,"F","F","N",3.65748333613822
12254,"D","M","N",3.23676246936986
12255,"A","M","Y",3.51975156898787
12256,"C","F","N",3.54037094206766
12257,"F","F","N",3.63203425761446
12258,"F","F","N",3.69504644203543
12259,"C","F","N",3.18198023895111
12260,"D","M","N",3.50515490261038
12261,"C","F","N",3.38339657301301
12262,"E","F","N",3.43404093195242
12263,"B","M","Y",3.63259138312639
12264,"F","M","N",3.63814847451287
12265,"A","M","N",3.43711152320579
12266,"F","F","N",3.75051034615148
12267,"F","F","N",3.6027909844639
12268,"D","M","N",3.05099096865821
12269,"D","M","N",3.29974402190494
12270,"F","M","N",3.77464304495641
12271,"A","M","Y",3.8820756298723
12272,"F","M","N",3.74698816440824
12273,"E","F","N",3.67160863282912
12274,"E","M","N",3.57191706060774
12275,"F","M","N",3.7453214527299
12276,"C","F","Y",3.75478043160617
12277,"F","M","N",3.63044142083953
12278,"A","M","Y",3.82429114312148
12279,"F","F","N",3.75406626316195
12280,"F","M","N",3.71038913059368
12281,"F","M","N",3.64980676800293
12282,"A","M","Y",3.91861359896044
12283,"F","F","N",3.80322782177054
12284,"B","M","Y",3.25872325467734
12285,"A","M","N",3.17471054391914
12286,"D","M","N",3.24674205404707
12287,"F","M","N",3.62464709277498
12288,"F","F","N",3.7936431589035
12289,"C","F","N",3.33145762601876
12290,"C","F","Y",3.91876373051215
12291,"F","F","N",3.68699659880681
12292,"F","M","N",3.63208589155795
12293,"F","F","N",3.64962438265208
12294,"E","F","Y",3.65163013573733
12295,"F","F","N",3.64121213000926
12296,"E","M","Y",3.96792193301128
12297,"F","M","N",3.70926883873124
12298,"A","M","N",3.61422735266233
12299,"F","M","N",3.59026926455368
12300,"D","F","Y",3.75169899396968
12301,"F","M","N",3.70587681553401
12302,"F","M","N",3.69572441588993
12303,"D","F","Y",3.87512333430553
12304,"F","M","N",3.68273516289826
12305,"F","M","N",3.72837039536388
12306,"D","F","N",3.09967568879765
12307,"A","F","Y",3.36155281441328
12308,"F","M","N",3.60925174945611
12309,"F","M","N",3.68800972603963
12310,"F","F","N",3.70146249227285
12311,"F","M","Y",3.83037295608195
12312,"F","M","N",3.57962776781005
12313,"F","M","N",3.76016957976248
12314,"F","F","N",3.58575652714449
12315,"F","M","N",3.58453559814193
12316,"D","F","Y",3.58288759083071
12317,"F","M","N",3.59840510150281
12318,"F","M","Y",3.85159140115214
12319,"F","M","N",3.71743021412907
12320,"D","F","Y",3.61636979906357
12321,"E","F","N",3.48279104544448
12322,"F","M","N",3.79664529522762
12323,"F","F","N",3.69017876354212
12324,"A","M","N",3.33851895890381
12325,"F","M","N",3.55989031288199
12326,"C","F","N",3.26558468245012
12327,"F","F","N",3.7674755596176
12328,"C","F","Y",3.67282223320832
12329,"F","M","N",3.78718463806198
12330,"C","M","Y",3.8793651617485
12331,"D","F","N",3.43726882902197
12332,"F","F","N",3.7253356097022
12333,"F","F","N",3.66024140368298
12334,"E","F","Y",3.81221379310493
12335,"F","M","N",3.62005857818282
12336,"F","M","N",3.5800011936588
12337,"F","F","N",3.65504150702124
12338,"F","M","N",3.76868063198137
12339,"F","M","N",3.7977886873583
12340,"F","F","N",3.68208087102387
12341,"A","M","Y",3.04256037782671
12342,"F","M","N",3.79096247493898
12343,"F","M","N",3.75356244724913
12344,"A","M","Y",3.1688796650259
12345,"F","F","N",3.66663494342462
12346,"D","M","N",3.32743114587918
12347,"C","F","N",3.34910522112254
12348,"D","M","N",3.26465342668454
12349,"F","F","N",3.68342271196474
12350,"F","M","N",3.79365191973189
12351,"F","M","N",3.66759469360311
12352,"F","F","N",3.71892777805732
12353,"F","M","N",3.72582048608548
12354,"A","M","N",3.07489110848575
12355,"F","M","N",3.79604831850407
12356,"F","F","N",3.68719582313998
12357,"D","F","N",3.08923142706655
12358,"F","F","N",3.65070247150107
12359,"F","M","N",3.75078878686796
12360,"F","M","N",3.85674375169916
12361,"A","M","N",3.32027446483831
12362,"D","F","N",3.419455967856
12363,"F","F","N",3.64550993673232
12364,"F","F","N",3.81623104450154
12365,"F","M","N",3.61534449894138
12366,"E","F","Y",3.80200281579701
12367,"F","M","N",3.63510616061307
12368,"F","M","N",3.68627209315089
12369,"F","F","N",3.61315105192093
12370,"F","F","N",3.64550214667227
12371,"F","M","N",3.72575384870478
12372,"F","M","N",3.75955085893737
12373,"D","M","N",3.25376366220771
12374,"D","M","N",3.03688614483672
12375,"D","M","Y",3.78867421954848
12376,"F","M","N",3.66255567081614
12377,"F","F","N",3.78219272940554
12378,"F","F","N",3.6520834439688
12379,"F","M","N",3.6498891407163
12380,"F","M","N",3.80461278734669
12381,"B","M","N",2.94289423370859
12382,"F","M","N",3.50874508396188
12383,"C","M","N",3.50469879231974
12384,"D","F","Y",3.92590876850211
12385,"D","F","Y",3.70378479972245
12386,"E","F","N",3.25669231716703
12387,"D","M","Y",3.97854882506343
12388,"B","M","Y",3.49614320282741
12389,"B","M","Y",3.41303248961081
12390,"F","F","N",3.55699448124262
12391,"E","M","N",3.4292537280413
12392,"F","M","N",3.69095873759573
12393,"F","M","N",3.88113072898624
12394,"F","M","N",3.67124290470137
12395,"A","M","Y",3.61390188358303
12396,"F","F","N",3.62492178568942
12397,"F","F","N",3.71913194888202
12398,"B","M","Y",3.70682674999949
12399,"F","M","N",3.74587716205043
12400,"C","F","N",3.76870987954959
12401,"D","M","Y",4
12402,"D","F","N",3.27455012524804
12403,"E","F","N",3.39230929923273
12404,"D","M","N",3.31811055952813
12405,"F","M","N",3.64475037305176
12406,"F","F","N",3.77302043712176
12407,"C","M","N",3.44883500078113
12408,"D","M","N",3.19381499971019
12409,"F","M","N",3.67530740231043
12410,"C","F","N",3.79849173409612
12411,"F","F","N",3.80751272962358
12412,"F","M","N",3.70937950391927
12413,"C","F","N",3.34217242407789
12414,"F","M","N",3.62796085679796
12415,"F","M","N",3.61726812882124
12416,"F","F","Y",3.75489961903351
12417,"B","M","Y",3.53710412476638
12418,"F","M","N",3.69494489841423
12419,"E","M","N",3.42839672651991
12420,"E","F","N",3.4332128747015
12421,"F","M","N",3.75593003077027
12422,"C","F","N",2.87663368299464
12423,"F","M","N",3.68506139313828
12424,"E","M","N",3.57346409325653
12425,"F","M","N",3.7584146913838
12426,"F","F","N",3.75657512102357
12427,"F","M","N",3.87183436890692
12428,"D","M","Y",3.36751705187973
12429,"D","F","N",3.06183863116345
12430,"F","M","N",3.69188181749974
12431,"F","F","N",3.73679368879808
12432,"A","M","Y",3.40575548267154
12433,"F","F","N",3.71336854547209
12434,"F","F","N",3.73501816916952
12435,"F","F","N",3.6270159205122
12436,"F","M","N",3.68823183076782
12437,"C","F","N",3.67262774172687
12438,"C","F","N",3.03536083811711
12439,"F","F","N",3.59417671385345
12440,"C","F","N",3.17544634746706
12441,"F","M","N",3.78274557618101
12442,"E","F","N",3.52833266023849
12443,"F","M","N",3.73859883895178
12444,"F","M","Y",3.77874972375623
12445,"F","M","N",3.64030486950548
12446,"F","M","N",3.73178974497954
12447,"C","M","N",3.32626772663883
12448,"F","M","N",3.67695138103838
12449,"D","F","N",3.32495982060526
12450,"F","M","N",3.77814638295678
12451,"B","F","Y",3.30505287747251
12452,"C","M","Y",3.57484366101466
12453,"C","M","N",3.53829118916615
12454,"F","F","N",3.60899057787464
12455,"D","M","N",3.26802791585817
12456,"F","M","N",3.78527497046636
12457,"A","M","N",3.46397380903252
12458,"F","M","Y",3.72843759310682
12459,"C","F","Y",4
12460,"F","M","N",3.67729291325448
12461,"F","M","N",3.72259458150014
12462,"A","M","Y",3.49335806452514
12463,"F","M","N",3.70368595618376
12464,"C","F","Y",3.61074209178737
12465,"B","M","Y",3.8628216819257
12466,"F","M","N",3.64890339166372
12467,"F","M","N",3.65461465013074
12468,"C","M","Y",3.81301367128103
12469,"B","M","Y",3.25245104100559
12470,"F","F","N",3.68097709771277
12471,"F","M","N",3.68964714709165
12472,"C","F","Y",3.43123300274057
12473,"E","F","N",3.58239320696862
12474,"E","F","N",3.63255471490653
12475,"A","M","Y",3.5754734135521
12476,"B","M","N",2.9063818303094
12477,"E","F","N",3.50264656412532
12478,"F","F","Y",3.93279304424875
12479,"D","M","N",3.27718291357885
12480,"D","M","N",3.35760544037982
12481,"E","F","N",3.4163532931083
12482,"F","F","N",3.7083690174597
12483,"F","M","N",3.64772201681535
12484,"F","M","N",3.55956452926868
12485,"E","F","N",3.55278888715555
12486,"E","F","N",3.57641110487092
12487,"A","M","N",3.29434732418958
12488,"F","M","N",3.73147884385441
12489,"F","F","N",3.76292887465415
12490,"D","F","N",3.251968692063
12491,"F","F","N",3.78752228511008
12492,"F","M","N",3.80106975729781
12493,"F","M","N",3.79248609102662
12494,"F","M","Y",3.94928730024024
12495,"F","F","N",3.82340625729344
12496,"F","F","N",3.63173889483723
12497,"D","M","Y",3.58466212495942
12498,"C","F","Y",3.49760946955959
12499,"F","M","N",3.54761866746738
12500,"F","F","N",3.60145694135565
12501,"E","F","Y",3.8133162617826
12502,"F","F","N",3.71483026652939
12503,"C","F","N",3.77948806810024
12504,"C","F","N",3.36648814492081
12505,"E","F","Y",3.63453535879413
12506,"F","F","N",3.68129775781354
12507,"E","M","N",3.56664721126932
12508,"F","M","N",3.69337864294192
12509,"A","M","N",3.19743294597273
12510,"C","F","Y",3.67230461596215
12511,"A","M","Y",3.7315436001457
12512,"A","M","Y",3.77972999992532
12513,"F","F","N",3.59753598034018
12514,"E","F","N",3.46916621162507
12515,"B","M","N",3.22650951870825
12516,"C","F","N",3.34072153272468
12517,"B","M","Y",3.30690543822485
12518,"F","M","N",3.56180451588936
12519,"F","M","N",3.66103202803394
12520,"F","F","N",3.57800179680041
12521,"E","F","Y",3.76367019422346
12522,"F","M","N",3.76492171881693
12523,"F","F","N",3.65885287071712
12524,"C","F","N",3.29131583412009
12525,"F","F","N",3.6832645103245
12526,"E","M","N",3.40051089390105
12527,"A","M","N",3.2897828529829
12528,"D","F","N",3.52818440654915
12529,"A","M","Y",3.92370078612789
12530,"F","M","N",3.78066822727853
12531,"F","M","N",3.60774592506509
12532,"F","F","N",3.7072912743136
12533,"C","F","N",3.43517940901347
12534,"F","F","N",3.75088058723754
12535,"F","F","N",3.7254317536417
12536,"F","M","N",3.61807701152111
12537,"C","F","Y",3.97460251569543
12538,"F","F","N",3.66902505467727
12539,"C","F","N",3.38955718911095
12540,"D","F","Y",3.74508800484455
12541,"A","M","Y",3.2825080260984
12542,"E","F","N",3.63096524362157
12543,"F","M","N",3.60469499120271
12544,"F","M","N",3.60555135148656
12545,"F","M","N",3.69672527408863
12546,"B","M","Y",3.33362800669552
12547,"F","F","Y",3.90895018695329
12548,"D","F","N",3.03289710666544
12549,"F","M","N",3.70537701280849
12550,"C","M","N",3.13086743300344
12551,"A","M","Y",3.74320667732673
12552,"E","F","N",3.54882788297415
12553,"F","F","N",3.71840845367099
12554,"D","M","N",3.46818502606579
12555,"F","F","N",3.61136311311702
12556,"F","F","N",3.65920506683878
12557,"F","F","N",3.71069121718244
12558,"D","M","N",3.36624281130619
12559,"E","F","N",3.52194452244538
12560,"F","F","N",3.60595321836925
12561,"D","F","N",3.59142144243826
12562,"D","M","Y",3.70676447472869
12563,"F","F","N",3.8485647270754
12564,"F","F","N",3.72993889496335
12565,"F","F","N",3.73184163623233
12566,"D","M","N",3.32267014332383
12567,"F","M","Y",3.9225611730422
12568,"E","M","N",3.37998778304205
12569,"C","F","N",3.38496066764842
12570,"F","F","N",3.76277381363133
12571,"A","M","Y",3.63544506092632
12572,"F","F","N",3.58744623013786
12573,"D","M","Y",3.94379984647751
12574,"F","F","N",3.64134414722894
12575,"F","M","N",3.53910187744592
12576,"F","M","N",3.70642801623114
12577,"B","M","Y",4
12578,"C","F","N",3.04824313674235
12579,"F","M","N",3.84682705976134
12580,"F","F","N",3.61993105542894
12581,"D","F","Y",3.75505131313246
12582,"D","M","N",3.13937762504015
12583,"C","F","N",3.45996859509817
12584,"A","M","Y",3.35472461847049
12585,"B","M","Y",3.55269563473794
12586,"E","F","N",3.5801328350937
12587,"A","M","Y",3.52256878833371
12588,"A","M","Y",3.51304271495633
12589,"E","F","N",3.42195824361909
12590,"E","M","N",3.40443214002077
12591,"B","M","N",3.19085485822732
12592,"F","F","N",3.63263686998527
12593,"F","M","N",3.72087275473861
12594,"A","M","Y",3.37387455778283
12595,"D","F","N",3.3685649815431
12596,"D","M","Y",3.44916427551613
12597,"C","F","N",3.27309386118077
12598,"F","F","N",3.58610593051935
12599,"F","M","N",3.74212285932411
12600,"A","M","N",3.11622610903359
12601,"F","F","N",3.65753117606827
12602,"F","F","N",3.61204351934262
12603,"F","F","N",3.6971700929954
12604,"F","F","N",3.85885621969162
12605,"F","F","N",3.71942408064856
12606,"E","F","N",3.58978818104975
12607,"A","M","N",3.37240942053623
12608,"E","M","N",3.49305611856215
12609,"F","F","N",3.64979555143544
12610,"F","M","Y",3.78960364548684
