"app_ID","dept","sex","un_gpa","admit"
9106,"E","F",3.6633769534048,"Y"
9107,"F","M",3.68771412419833,"N"
9108,"A","M",2.81904579172567,"Y"
9109,"F","F",3.77440594844282,"N"
9110,"F","M",3.70016525848097,"N"
9111,"F","M",3.66638861199629,"N"
9112,"E","F",3.64552164163631,"Y"
9113,"E","M",3.45573216478207,"N"
9114,"E","F",3.41508263002193,"N"
9115,"E","F",3.67840202624094,"Y"
9116,"F","F",3.64675985547858,"N"
9117,"A","M",3.33904168574275,"Y"
9118,"F","F",3.75331612268412,"N"
9119,"C","F",3.33429740024408,"N"
9120,"F","M",3.62878087148713,"N"
9121,"F","F",3.76757700125721,"N"
9122,"A","M",2.98221379169154,"Y"
9123,"E","F",3.88335540791725,"N"
9124,"F","M",3.72593949153375,"N"
9125,"D","M",3.40778699375965,"Y"
9126,"C","F",3.23702291155407,"N"
9127,"C","M",3.64067107103524,"Y"
9128,"F","F",3.65953523852988,"N"
9129,"F","M",3.65678775505225,"N"
9130,"F","M",3.65946953146938,"N"
9131,"B","M",3.42003922890613,"Y"
9132,"E","F",3.56996414501128,"N"
9133,"F","F",3.76821727962092,"N"
9134,"F","M",3.7028099990134,"N"
9135,"F","F",3.70030575594477,"N"
9136,"F","M",3.67962679728489,"N"
9137,"B","M",3.37324998355757,"Y"
9138,"A","M",2.87394607713574,"Y"
9139,"D","M",3.55020161002538,"N"
9140,"F","F",3.73302658131758,"N"
9141,"F","F",3.67426948053909,"N"
9142,"E","F",3.50869243354156,"N"
9143,"F","F",3.66961055723273,"N"
9144,"C","F",3.43432959357411,"Y"
9145,"F","F",3.76938855984701,"N"
9146,"F","M",3.7421344472307,"N"
9147,"E","F",3.61604219421383,"N"
9148,"C","F",3.39942453930927,"Y"
9149,"A","M",3.31575981313082,"N"
9150,"A","M",2.99712467420942,"N"
9151,"C","F",3.51495267586002,"N"
9152,"F","F",3.74348449442769,"N"
9153,"D","M",3.3075823464105,"N"
9154,"B","M",3.19380001311493,"Y"
9155,"A","M",2.87650855238218,"N"
9156,"E","F",3.58356763703577,"Y"
9157,"C","F",3.21182452836192,"N"
9158,"F","M",3.62522750548903,"N"
9159,"F","M",3.71655027943137,"N"
9160,"C","M",3.30813253393385,"N"
9161,"E","M",3.82577165295361,"Y"
9162,"F","M",3.88233744871656,"Y"
9163,"F","F",3.69394733434386,"N"
9164,"E","F",3.54834205650184,"Y"
9165,"E","F",3.54860948267815,"Y"
9166,"D","F",3.48711985485316,"N"
9167,"F","F",3.73611978924816,"N"
9168,"F","F",3.57960954490086,"N"
9169,"F","M",3.65399248889139,"N"
9170,"F","M",3.72228357667816,"N"
9171,"F","M",3.63524598497811,"N"
9172,"F","F",3.69997986046548,"N"
9173,"F","F",3.75551478811987,"N"
9174,"F","F",3.68418197803171,"N"
9175,"C","M",3.25785840674937,"N"
9176,"A","M",3.00975781382278,"Y"
9177,"F","M",3.78930785761012,"N"
9178,"F","F",3.66768457129863,"N"
9179,"F","M",3.74474019625206,"N"
9180,"F","M",3.71230952605164,"N"
9181,"D","F",3.52526051281147,"N"
9182,"F","M",3.80369226993983,"N"
9183,"F","F",3.71793985369536,"N"
9184,"F","M",3.79671990535984,"N"
9185,"A","M",2.94073186450309,"Y"
9186,"F","M",3.66731444414255,"N"
9187,"B","M",3.25826825084255,"N"
9188,"C","F",3.43407105053389,"N"
9189,"E","M",3.43956790024022,"N"
9190,"F","M",3.75276474081138,"N"
9191,"D","F",3.37326134683854,"N"
9192,"F","M",3.72326318452535,"N"
9193,"F","F",3.77746653696442,"N"
9194,"F","F",3.65622360258495,"N"
9195,"E","F",3.6811935077375,"N"
9196,"F","M",3.86641597596245,"Y"
9197,"A","F",3.13542711737907,"Y"
9198,"D","F",3.449495471215,"N"
9199,"C","F",3.57424694312476,"N"
9200,"F","F",3.71066414501749,"N"
9201,"A","M",3.25375075046002,"Y"
9202,"F","M",3.82539115582104,"N"
9203,"E","F",3.78790489538978,"Y"
9204,"D","M",3.20579741736025,"N"
9205,"C","F",3.21063572141534,"N"
9206,"F","F",3.87678945109828,"Y"
9207,"F","F",3.74939027306102,"N"
9208,"D","F",3.75178328426125,"Y"
9209,"E","M",3.5504977206389,"N"
9210,"F","M",3.68968346051473,"N"
9211,"C","F",3.70364016196294,"Y"
9212,"F","F",3.71220593421001,"N"
9213,"F","F",3.70694360554964,"N"
9214,"A","M",3.25280307580475,"Y"
9215,"F","F",3.73329275881345,"N"
9216,"F","M",3.70370170498139,"N"
9217,"C","F",3.36728033190174,"N"
9218,"F","M",3.76762613087549,"N"
9219,"F","F",3.76682043563578,"N"
9220,"A","M",3.12991975573673,"Y"
9221,"F","M",3.70424170242864,"N"
9222,"C","F",3.23720318769948,"N"
9223,"B","M",3.15637034702337,"Y"
9224,"F","M",3.80125838559082,"N"
9225,"D","F",3.44318013223486,"Y"
9226,"D","F",3.17182714060337,"N"
9227,"F","M",3.81504941862895,"N"
9228,"F","M",3.59472444328959,"N"
9229,"A","M",2.95951676583186,"Y"
9230,"F","M",3.70871003859444,"N"
9231,"F","F",3.71241586700107,"N"
9232,"F","F",3.6721743522859,"N"
9233,"C","F",3.306375874289,"N"
9234,"F","F",3.70641112209723,"N"
9235,"B","M",3.32846864168642,"Y"
9236,"B","M",3.13630925667731,"N"
9237,"F","M",3.78557063072894,"N"
9238,"F","M",3.72981059026415,"N"
9239,"C","F",3.32544888690478,"N"
9240,"F","F",3.73267987875804,"N"
9241,"A","M",2.97412556234582,"N"
9242,"C","M",3.55935443981787,"N"
9243,"F","F",3.66489201668005,"N"
9244,"B","M",3.15600842508356,"Y"
9245,"F","F",3.62488292152679,"N"
9246,"C","F",3.15086761596147,"Y"
9247,"C","M",3.37367753669658,"Y"
9248,"C","F",3.18968639076096,"N"
9249,"F","M",3.68390742782098,"N"
9250,"F","M",3.69246203287753,"N"
9251,"F","F",3.68810571018154,"N"
9252,"F","F",3.70555818944283,"N"
9253,"F","M",3.75347894827652,"Y"
9254,"F","M",3.79829808874384,"N"
9255,"E","F",3.52945084597381,"N"
9256,"F","M",3.63354159813803,"N"
9257,"F","M",3.74847135632139,"N"
9258,"C","F",3.34482951892954,"N"
9259,"B","M",3.19691929751883,"Y"
9260,"D","M",3.57815046676401,"N"
9261,"F","F",3.78612250581377,"N"
9262,"F","M",3.67607513731347,"N"
9263,"F","M",3.66292780820352,"N"
9264,"C","F",3.41910821588959,"N"
9265,"F","M",3.68977995492503,"N"
9266,"F","M",3.75728628134994,"N"
9267,"F","M",3.66499591625108,"N"
9268,"F","F",3.68326341295701,"N"
9269,"E","F",3.57955006830756,"N"
9270,"A","M",2.84211552288674,"Y"
9271,"C","F",3.29019692861707,"N"
9272,"B","M",3.20185399552826,"N"
9273,"F","M",3.70765594719765,"N"
9274,"C","F",3.23777558732063,"N"
9275,"A","M",3.0606088814934,"Y"
9276,"F","M",3.70895186338493,"N"
9277,"C","F",3.19885429230012,"N"
9278,"F","M",3.71977101138911,"N"
9279,"F","M",3.81992440285636,"N"
9280,"C","F",3.54546559807151,"Y"
9281,"F","M",3.72958246428919,"N"
9282,"C","F",3.52069539377388,"Y"
9283,"F","M",3.70360622557961,"N"
9284,"C","F",3.33592046095626,"N"
9285,"F","M",3.70122074213839,"N"
9286,"F","F",3.77958622293019,"N"
9287,"F","M",3.66009607123189,"N"
9288,"E","F",3.76726064723981,"Y"
9289,"F","M",3.66467004697158,"N"
9290,"F","M",3.6541636268832,"N"
9291,"E","F",3.5755371303945,"Y"
9292,"F","F",3.71623418151888,"N"
9293,"F","M",3.64589922075026,"N"
9294,"E","M",3.81916609739349,"Y"
9295,"E","F",3.60490038345453,"N"
9296,"C","M",3.52120372506261,"N"
9297,"D","F",3.47319946455381,"Y"
9298,"F","M",3.64945090467878,"N"
9299,"C","F",3.21177471105231,"N"
9300,"F","F",3.80574113673187,"N"
9301,"E","F",3.56306881115788,"N"
9302,"E","F",3.64907950357307,"N"
9303,"F","F",3.72900125062978,"N"
9304,"E","M",3.40563362832102,"N"
9305,"F","F",3.77450024639766,"N"
9306,"D","M",3.52733837754319,"N"
9307,"D","F",3.30459867996463,"N"
9308,"F","M",3.68864148220746,"N"
9309,"F","F",3.74377269806911,"N"
9310,"C","M",3.53887608732065,"Y"
9311,"F","M",3.68610670680148,"N"
9312,"B","M",3.32512600194327,"N"
9313,"F","M",3.7365445621956,"N"
9314,"F","M",3.85002699875743,"Y"
9315,"F","M",3.62088577825174,"N"
9316,"F","F",3.7837677599896,"N"
9317,"F","F",3.76612996676167,"N"
9318,"F","M",3.66528075753624,"N"
9319,"C","F",3.21208435195199,"N"
9320,"E","F",3.53026778948081,"N"
9321,"F","F",3.70145567975283,"N"
9322,"B","F",3.35175023464966,"Y"
9323,"F","M",3.64487378322096,"N"
9324,"F","M",3.7355562320288,"N"
9325,"F","F",3.70056452613205,"N"
9326,"F","M",3.87823876730197,"Y"
9327,"F","M",3.69239182193388,"N"
9328,"F","F",3.69311039056228,"N"
9329,"C","F",3.29394639750484,"N"
9330,"F","M",3.72048490529239,"N"
9331,"F","M",3.68294920141379,"N"
9332,"A","M",2.94328031083155,"Y"
9333,"F","M",3.68753807349794,"N"
9334,"C","M",3.37663995289933,"N"
9335,"E","F",3.43044205246812,"N"
9336,"C","F",3.11547884727912,"N"
9337,"C","M",3.4619903133972,"N"
9338,"F","F",3.74041116234843,"N"
9339,"D","F",3.34808070881302,"N"
9340,"C","F",3.47487467856258,"Y"
9341,"F","F",3.64866652207298,"N"
9342,"F","M",3.76524325492792,"N"
9343,"C","F",3.57103012958319,"N"
9344,"F","M",3.74924747824932,"N"
9345,"F","F",3.62831127252144,"N"
9346,"F","F",3.68074604840284,"N"
9347,"C","F",3.56847346612008,"N"
9348,"F","M",3.72560900944333,"N"
9349,"F","M",3.63048766240292,"N"
9350,"F","M",3.81668094539091,"Y"
9351,"F","M",3.67978878676673,"N"
9352,"E","F",3.59153159266985,"N"
9353,"F","M",3.78450204268468,"N"
9354,"E","F",3.56812240397317,"N"
9355,"F","F",3.67496161470522,"N"
9356,"E","F",3.76189329495956,"Y"
9357,"F","M",3.75812192351923,"N"
9358,"A","M",2.88989860079159,"Y"
9359,"F","M",3.73981744264046,"N"
9360,"D","M",3.33707658521373,"N"
9361,"C","F",3.29600301232055,"N"
9362,"A","M",2.95541443609283,"N"
9363,"C","F",3.56216639421296,"N"
9364,"C","F",3.23593423695604,"N"
9365,"C","F",3.3580423687294,"N"
9366,"A","M",3.12112220352132,"Y"
9367,"F","F",3.70892497186667,"N"
9368,"D","M",3.36204822832583,"N"
9369,"F","M",3.72753915983413,"N"
9370,"E","F",3.63705598345411,"N"
9371,"F","M",3.69462442535394,"N"
9372,"F","M",3.66427509612911,"N"
9373,"F","F",3.64164731965138,"N"
9374,"B","M",3.37098332309256,"Y"
9375,"F","M",3.8053728807304,"Y"
9376,"F","M",3.77042134391651,"N"
9377,"D","M",3.62480684785161,"N"
9378,"F","F",3.6878130897929,"N"
9379,"D","F",3.43620268299974,"N"
9380,"D","M",3.16573154918756,"N"
9381,"D","M",3.43974538033123,"Y"
9382,"F","F",3.7470854410146,"N"
9383,"F","M",3.72638072687986,"N"
9384,"C","F",3.41384401958531,"Y"
9385,"D","M",3.33403451268977,"N"
9386,"F","F",3.76814545979116,"N"
9387,"D","M",3.26538558433807,"N"
9388,"F","M",3.76511532189191,"N"
9389,"F","F",3.74904075053265,"N"
9390,"F","M",3.94610467160916,"Y"
9391,"D","F",3.25100735433406,"Y"
9392,"B","M",3.39210717767321,"Y"
9393,"E","M",3.61680788965966,"N"
9394,"F","F",3.72754471162804,"N"
9395,"E","F",3.73432351518981,"Y"
9396,"F","M",3.70215980344267,"N"
9397,"F","F",3.74307991481636,"N"
9398,"F","M",3.72875976686488,"N"
9399,"B","M",3.02029633370321,"Y"
9400,"C","M",3.40316470214278,"Y"
9401,"F","M",3.69918856848559,"N"
9402,"E","M",3.36293107820141,"N"
9403,"C","M",3.50525313551509,"Y"
9404,"F","F",3.76978752499475,"N"
9405,"F","F",3.681576662768,"N"
9406,"F","M",3.67511895352858,"N"
9407,"C","M",3.48708814164561,"N"
9408,"E","M",3.53730494150897,"N"
9409,"F","F",3.67273914063972,"N"
9410,"F","M",3.87479045837712,"Y"
9411,"C","M",3.38917036305235,"Y"
9412,"F","F",3.65403144880234,"N"
9413,"F","M",3.73650286894479,"N"
9414,"F","F",3.75875286030158,"N"
9415,"F","M",3.6766680102007,"N"
9416,"A","M",3.08004379195337,"Y"
9417,"D","F",3.13939446712013,"N"
9418,"F","M",3.67522129250759,"N"
9419,"E","F",3.53351612401902,"N"
9420,"E","F",3.59246491796497,"N"
9421,"C","F",3.62479257286338,"N"
9422,"F","M",3.64088762274444,"N"
9423,"F","F",3.76298553323196,"N"
9424,"F","F",3.72269594846723,"N"
9425,"B","M",2.90133251656691,"N"
9426,"F","F",3.66201005224057,"N"
9427,"C","F",3.24207720756871,"N"
9428,"D","M",3.66601749095391,"Y"
9429,"F","M",3.74965217056846,"N"
9430,"F","F",3.74160382108661,"N"
9431,"F","M",3.77045761451704,"N"
9432,"F","F",3.79089990146466,"N"
9433,"A","M",3.45026899284847,"N"
9434,"D","M",3.52103700641069,"N"
9435,"C","F",3.31325692150662,"N"
9436,"C","F",3.32733901364928,"N"
9437,"F","F",3.77033673391701,"N"
9438,"F","F",3.70764407594763,"N"
9439,"F","F",3.75231683064606,"Y"
9440,"D","M",3.20968498379867,"N"
9441,"E","F",3.50148428249302,"Y"
9442,"F","M",3.74504373719279,"N"
9443,"F","F",3.77496482349124,"N"
9444,"F","M",3.80843112750981,"N"
9445,"D","F",3.59810474994959,"Y"
9446,"F","F",3.76218147318484,"N"
9447,"E","F",3.5274842265322,"N"
9448,"E","F",3.67426014730238,"N"
9449,"F","M",3.8186966959635,"Y"
9450,"E","F",3.44693381175773,"N"
9451,"F","F",3.69818795034615,"N"
9452,"F","M",3.69785383602429,"N"
9453,"F","F",3.69717871986654,"N"
9454,"C","F",3.25283218684444,"Y"
9455,"C","F",3.20864472222163,"N"
9456,"F","F",3.69608523037251,"N"
9457,"D","M",3.48328023369538,"Y"
9458,"E","F",3.57702138174075,"N"
9459,"F","M",3.69119338707389,"N"
9460,"B","M",3.25243193298444,"Y"
9461,"C","F",3.45884899724031,"N"
9462,"D","F",3.31271726891404,"N"
9463,"F","M",3.68452284136685,"N"
9464,"F","F",3.71369875807003,"N"
9465,"F","F",3.73305592770473,"N"
9466,"F","M",3.69743303910356,"N"
9467,"E","F",3.89821077185277,"Y"
9468,"C","F",3.44537741559239,"Y"
9469,"F","M",3.64681449115612,"N"
9470,"F","M",3.72370231770775,"N"
9471,"D","M",3.24516190348913,"Y"
9472,"B","F",3.37782423389756,"N"
9473,"F","M",3.83447074561046,"Y"
9474,"B","M",3.14150538549126,"Y"
9475,"C","F",3.04883221412952,"N"
9476,"E","F",3.55682189985393,"N"
9477,"F","M",3.72153677369066,"N"
9478,"F","F",3.72306864822861,"N"
9479,"F","F",3.74261108503572,"N"
9480,"F","F",3.72979185440623,"N"
9481,"C","F",3.35065412916596,"N"
9482,"C","M",3.40395110620849,"N"
9483,"F","F",3.6851545253789,"N"
9484,"F","F",3.73155901564976,"N"
9485,"C","F",3.29401281848192,"N"
9486,"C","F",3.18189681212791,"N"
9487,"F","F",3.72531604670112,"N"
9488,"F","M",3.74613756174926,"N"
9489,"F","M",3.72341615930348,"N"
9490,"F","F",3.66080605287544,"N"
9491,"A","F",2.77977287400196,"Y"
9492,"F","M",3.82870400252826,"N"
9493,"E","F",3.33803917798575,"N"
9494,"D","F",3.56770328939083,"Y"
9495,"E","M",3.70785245864142,"Y"
9496,"F","F",3.6612001687011,"N"
9497,"F","M",3.74734874673186,"N"
9498,"A","M",3.11627728686876,"Y"
9499,"F","M",3.66080099108945,"N"
9500,"D","F",3.74259377970597,"Y"
9501,"E","F",3.51840695870451,"N"
9502,"D","F",3.39048941237374,"N"
9503,"D","F",3.47710737086173,"N"
9504,"F","F",3.76330451632971,"N"
9505,"F","M",3.74413006816936,"N"
9506,"D","F",3.44274352631544,"Y"
9507,"D","M",3.46793736609212,"N"
9508,"F","M",3.65667595677322,"N"
9509,"F","M",3.71062556467252,"N"
9510,"F","F",3.7255893701775,"N"
9511,"F","M",3.74889085731454,"N"
9512,"F","M",3.6967798922988,"N"
9513,"F","M",3.72902977797153,"N"
9514,"F","F",3.73105772012091,"N"
9515,"F","F",3.65569263629476,"N"
9516,"F","F",3.66102620481019,"N"
9517,"F","M",3.68803718129679,"N"
9518,"F","M",3.71680567600766,"N"
9519,"F","F",3.79570983992189,"N"
9520,"D","M",3.49380213444554,"Y"
9521,"C","F",3.18266956175763,"N"
9522,"F","M",3.67788633645438,"N"
9523,"F","F",3.70263081714223,"N"
9524,"C","F",3.43062986253519,"Y"
9525,"F","M",3.84560605206349,"Y"
9526,"C","F",3.10373188026104,"N"
9527,"F","F",3.70417672056621,"N"
9528,"D","M",3.33509491221398,"Y"
9529,"E","M",3.53151333707106,"N"
9530,"A","M",3.30604151530209,"Y"
9531,"F","F",3.66737135408354,"N"
9532,"D","F",3.57895007335209,"N"
9533,"A","M",3.16602825827781,"Y"
9534,"C","M",3.46317980419314,"N"
9535,"D","M",3.33767330483851,"N"
9536,"F","M",3.69142457054832,"N"
9537,"D","M",3.53725469503153,"N"
9538,"D","F",3.31533950557648,"N"
9539,"D","M",3.70776749161853,"Y"
9540,"F","M",3.67027139541187,"N"
9541,"D","F",3.25048921056567,"N"
9542,"F","F",3.7541626705566,"N"
9543,"F","M",3.8627070127998,"N"
9544,"F","M",3.67406361828694,"N"
9545,"C","F",3.22768161602645,"N"
9546,"F","M",3.79632374092546,"N"
9547,"F","M",3.69206223944172,"N"
9548,"C","F",3.54443995750169,"N"
9549,"C","M",3.09419767215701,"N"
9550,"A","M",3.12166957391988,"Y"
9551,"A","M",3.27420676250013,"Y"
9552,"F","F",3.74120663735876,"N"
9553,"F","F",3.71958623255118,"N"
9554,"F","M",3.79630663506132,"N"
9555,"C","F",3.21583524430553,"Y"
9556,"E","F",3.7536914196554,"Y"
9557,"F","M",3.75688075177214,"N"
9558,"F","M",3.65098987920206,"N"
9559,"B","M",2.92045837131125,"N"
9560,"F","M",3.70924146797921,"N"
9561,"D","M",3.61394264176861,"Y"
9562,"F","F",3.7332086298943,"N"
9563,"F","M",3.69429363051508,"N"
9564,"C","F",3.5143952966657,"N"
9565,"F","F",3.75570739966252,"N"
9566,"F","M",3.70672695775644,"N"
9567,"F","M",3.7544192719214,"N"
9568,"F","F",3.72374064929779,"N"
9569,"F","M",3.69431487261867,"N"
9570,"F","M",3.69772526731957,"N"
9571,"F","M",3.75824230637517,"N"
9572,"C","M",3.16793342323204,"N"
9573,"D","M",3.63878938118125,"Y"
9574,"A","M",2.56180260075445,"N"
9575,"F","M",3.72656177684725,"N"
9576,"F","F",3.7104066094411,"N"
9577,"F","M",3.82034029073893,"Y"
9578,"D","M",3.2544561929559,"N"
9579,"E","M",3.56452874987802,"N"
9580,"D","M",3.48051646236058,"Y"
9581,"E","M",3.5504269695167,"Y"
9582,"D","F",3.51445439180954,"Y"
9583,"F","F",3.64260288628619,"N"
9584,"E","F",3.64028588415246,"N"
9585,"B","M",3.10052128267274,"Y"
9586,"F","M",3.66721667770349,"N"
9587,"F","F",3.64343778991957,"N"
9588,"F","M",3.6311220033274,"N"
9589,"C","M",3.39663691355915,"N"
9590,"E","F",3.67163637626678,"Y"
9591,"C","M",3.5369366794437,"Y"
9592,"E","M",3.44311828106926,"N"
9593,"F","F",3.74568502459254,"N"
9594,"F","M",3.77131213868641,"N"
9595,"F","F",3.78809512408488,"N"
9596,"E","F",3.42401063536422,"N"
9597,"A","F",3.46481327105428,"N"
9598,"C","F",3.2805733404211,"N"
9599,"F","F",3.69108175484326,"N"
9600,"F","F",3.69529452409598,"N"
9601,"F","M",3.70472920555549,"N"
9602,"F","M",3.69385705193613,"N"
9603,"F","F",3.80531950673846,"N"
9604,"F","F",3.64088827947123,"N"
9605,"E","F",3.61370200489729,"N"
9606,"F","M",3.71604274521237,"N"
9607,"C","M",3.38044695177399,"N"
9608,"C","M",3.33436955051865,"N"
9609,"D","M",3.49449765538898,"Y"
9610,"F","F",3.69816485817063,"N"
9611,"F","M",3.71878860897382,"N"
9612,"E","F",3.55657377896299,"N"
9613,"A","M",3.05331079585195,"N"
9614,"F","M",3.78926367331745,"N"
9615,"D","M",3.28379718967099,"N"
9616,"F","M",3.67190018939848,"N"
9617,"F","M",3.78986400680457,"N"
9618,"F","M",3.72717452043502,"N"
9619,"E","F",3.78794462065181,"N"
9620,"E","F",3.72260884764711,"Y"
9621,"F","F",3.65460542471216,"N"
9622,"F","M",3.78830063822332,"Y"
9623,"D","M",3.3793013795731,"Y"
9624,"B","M",3.14577592411149,"Y"
9625,"F","F",3.79060707171366,"N"
9626,"C","F",3.50892225598478,"N"
9627,"F","F",3.68074171475431,"N"
9628,"F","F",3.7974384813293,"N"
9629,"F","M",3.64018740215887,"N"
9630,"D","M",3.2048735639939,"N"
9631,"D","F",3.15663778255953,"N"
9632,"F","M",3.78515950929929,"N"
9633,"E","F",3.32168707436985,"N"
9634,"D","M",3.30808602815047,"N"
9635,"F","M",3.70054791598244,"N"
9636,"F","F",3.75165078277668,"N"
9637,"F","F",3.91783395699794,"Y"
9638,"D","M",3.27756193827068,"N"
9639,"F","F",3.66308029979122,"N"
9640,"D","M",3.55988582474609,"Y"
9641,"F","M",3.67281006974749,"N"
9642,"C","F",3.51181649926181,"N"
9643,"A","M",2.63952490963686,"N"
9644,"D","F",3.35931294390686,"N"
9645,"F","M",3.72170627529721,"N"
9646,"F","M",3.7860187512305,"N"
9647,"A","M",3.02188591334166,"N"
9648,"F","F",3.64358289748055,"N"
9649,"F","M",3.75770807706251,"N"
9650,"F","F",3.69031516703748,"N"
9651,"F","M",3.75452241279496,"N"
9652,"E","F",3.5524040769931,"N"
9653,"F","M",3.6922623511504,"N"
9654,"F","M",3.72381761027278,"N"
9655,"F","M",3.66802613095812,"N"
9656,"F","F",3.6967317266684,"N"
9657,"F","M",3.76106069312635,"N"
9658,"D","F",3.28528970385845,"N"
9659,"E","F",3.77276668721691,"Y"
9660,"F","M",3.71536521622998,"N"
9661,"F","M",3.72346253424663,"N"
9662,"F","M",3.73209096341998,"N"
9663,"A","M",2.85289075273403,"Y"
9664,"F","F",3.67084946521999,"N"
9665,"E","M",3.52802773515519,"N"
9666,"F","F",3.73667006132865,"N"
9667,"D","F",3.23887317502442,"N"
9668,"F","F",3.69987582084195,"N"
9669,"F","F",3.74492026983512,"N"
9670,"F","F",3.68844046093097,"N"
9671,"F","M",3.67694322380535,"N"
9672,"F","M",3.68841676788102,"N"
9673,"F","M",3.67275242332031,"N"
9674,"C","F",3.2472311624499,"N"
9675,"F","M",3.74079239930337,"N"
9676,"D","M",3.35379486561585,"N"
9677,"F","F",3.72475118526903,"N"
9678,"E","F",3.31991505312938,"N"
9679,"F","F",3.75576011241136,"N"
9680,"A","F",3.36831291727296,"Y"
9681,"C","F",3.32736097363853,"N"
9682,"E","M",3.57364078644832,"N"
9683,"F","F",3.80127235287673,"Y"
9684,"F","M",3.71397512053221,"N"
9685,"D","F",3.09846485390642,"N"
9686,"F","F",3.70086539428838,"N"
9687,"E","F",3.71113463401749,"Y"
9688,"F","F",3.74128492292182,"N"
9689,"D","F",3.32857952716689,"N"
9690,"E","F",3.58654538600524,"N"
9691,"F","F",3.80667240707694,"N"
9692,"F","M",3.72907136792454,"N"
9693,"F","M",3.7081005199282,"N"
9694,"D","M",3.31375868438084,"N"
9695,"F","M",3.82929300912127,"Y"
9696,"F","F",3.69191155596131,"Y"
9697,"F","M",3.78425223177585,"N"
9698,"F","F",3.66466429151429,"N"
9699,"F","F",3.7667704718139,"N"
9700,"E","M",3.62102786760265,"N"
9701,"D","F",3.27995968672911,"Y"
9702,"F","F",3.75067801393935,"N"
9703,"E","M",3.48999098333771,"N"
9704,"F","M",3.73247082274795,"N"
9705,"B","M",3.17609234666262,"Y"
9706,"F","F",3.71614590835031,"N"
9707,"F","M",3.74683866920515,"N"
9708,"B","M",3.15022492839636,"Y"
9709,"D","F",3.30866494815159,"N"
9710,"F","F",3.71793631437902,"N"
9711,"F","M",3.75441133389051,"N"
9712,"C","F",3.24428679494401,"N"
9713,"D","F",3.33504060940664,"N"
9714,"F","F",3.73781560793009,"N"
9715,"F","M",3.79367086944109,"N"
9716,"E","M",3.50695483745794,"N"
9717,"A","M",2.7442794466986,"N"
9718,"D","F",3.38371078113126,"Y"
9719,"F","F",3.77485103716767,"N"
9720,"F","F",3.67867885423315,"N"
9721,"F","F",3.66171397233562,"N"
9722,"F","M",3.65388239001615,"N"
9723,"C","F",3.50467542432348,"N"
9724,"F","M",3.70985312780463,"N"
9725,"A","M",3.3182047979295,"Y"
9726,"A","M",2.96892319174725,"Y"
9727,"D","M",3.42715154345184,"Y"
9728,"A","F",3.14470093650957,"Y"
9729,"D","F",3.55206221656959,"Y"
9730,"F","M",3.62527743282843,"N"
9731,"F","M",3.75253939628885,"N"
9732,"F","M",3.7431994347702,"N"
9733,"F","M",3.69267409518678,"N"
9734,"C","F",3.38237788800718,"N"
9735,"C","F",3.13938005939456,"N"
9736,"E","F",3.51278515428451,"N"
9737,"F","F",3.76327200518727,"N"
9738,"E","F",3.52663264149341,"N"
9739,"F","F",3.67837787812787,"N"
9740,"C","F",3.18016623242087,"N"
9741,"A","M",2.87919186097929,"N"
9742,"E","M",3.42716409865636,"N"
9743,"D","M",3.44011900817592,"N"
9744,"F","F",3.79938163787075,"Y"
9745,"D","F",3.32194052167414,"Y"
9746,"A","M",2.85176030941465,"N"
9747,"D","M",3.58335747448677,"Y"
9748,"C","M",3.18130354295479,"N"
9749,"F","M",3.73013324026787,"N"
9750,"E","F",3.62475516421667,"N"
9751,"D","M",3.20457745166522,"N"
9752,"F","F",3.89239123696982,"Y"
9753,"A","M",3.48016612900084,"Y"
9754,"F","F",3.69984074966171,"N"
9755,"F","M",3.83607616257927,"N"
9756,"F","F",3.72369494998384,"N"
9757,"B","M",3.02769647669013,"N"
9758,"C","M",3.58933032451524,"Y"
9759,"E","F",3.53932351802365,"N"
9760,"C","M",3.59480675200814,"Y"
9761,"F","M",3.66588607219658,"N"
9762,"D","F",3.55470243717332,"Y"
9763,"F","M",3.70537181655712,"N"
9764,"F","F",3.81657012479834,"N"
9765,"C","F",3.50908377368402,"Y"
9766,"F","M",3.77131320931017,"N"
9767,"F","M",3.72770929323516,"N"
9768,"D","F",3.52555688600098,"N"
9769,"C","F",3.22408114943151,"N"
9770,"F","M",3.72467104078151,"N"
9771,"C","F",2.9516708425611,"N"
9772,"A","M",3.43550902183486,"Y"
9773,"A","M",3.07568463924916,"N"
9774,"F","M",3.7010404398248,"N"
9775,"A","M",3.14446170638564,"N"
9776,"F","M",3.71825405659744,"N"
9777,"F","M",3.63703188040142,"N"
9778,"F","F",3.66935164191477,"N"
9779,"F","M",3.82209782211606,"N"
9780,"C","F",3.48712813782722,"Y"
9781,"F","M",3.64714251888672,"N"
9782,"F","M",3.80682545231112,"N"
9783,"D","M",3.21755016660084,"N"
9784,"F","F",3.70788788444443,"N"
9785,"D","F",3.43483088811784,"N"
9786,"F","F",3.75777977184799,"N"
9787,"C","F",3.2752206949248,"N"
9788,"F","F",3.69031698713468,"N"
9789,"F","M",3.6871882434242,"N"
9790,"F","M",3.69321383326509,"N"
9791,"D","F",3.58440072837361,"Y"
9792,"C","M",3.27320059544794,"N"
9793,"A","M",3.52035373428151,"Y"
9794,"F","F",3.81399187642971,"N"
9795,"F","F",3.69647939562174,"N"
9796,"F","M",3.83918687285755,"Y"
